1123.50, 0.019
1127.50, 0.056
1126.50, -0.071
1132.00, 0.146
1133.50, 0.119
1142.00, -0.037
1133.00, 0.063
1136.00, 0.048
1136.50, -0.024
1132.00, 0.095
1126.50, -0.042
1122.50, 0.0
1130.00, -0.024
1129.50, 0.021
1132.00, -0.119
1138.50, 0.024
1141.00, 0.104
1141.00, -0.062
1135.00, 0.042
1138.00, 0.0
1137.50, 0.048
1138.00, 0.033
1138.00, -0.125
1140.00, -0.056
1141.50, -0.019
1139.50, -0.042
1139.50, -0.024
1135.00, 0.056
1133.50, -0.024
1128.00, 0.104
1129.00, -0.071
1128.50, 0.024
1132.50, 0.024
1137.50, -0.056
1137.00, 0.062
1141.50, 0.048
1142.00, 0.062
1147.00, 0.062
1153.00, -0.104
1153.00, 0.064
1167.00, -0.022
1164.00, -0.026
1170.00, -0.053
1169.00, 0.111
1164.00, 0.067
1174.00, -0.037
1184.00, -0.111
1181.00, -0.042
1174.50, 0.045
1179.00, -0.021
1177.00, 0.067
1183.00, 0.019
1182.50, -0.02
1180.00, 0.013
1169.00, -0.106
1174.50, 0.111
1166.00, -0.015
1169.00, -0.037
1166.50, 0.062
1167.00, 0.292
1162.50, 0.204
1162.00, 0.06
1156.00, -0.017
1151.50, 0.204
1152.50, 0.15
1158.50, 0.021
1162.00, 0.015
1158.00, 0.093
1157.00, 0.292
1157.00, 0.074
1145.00, -0.074
1143.00, 0.067
1135.00, -0.136
1137.00, -0.019
1135.00, 0.037
1139.00, 0.188
1144.00, 0.037
1140.00, -0.111
1141.00, 0.111
1152.00, -0.05
1150.00, -0.093
1148.50, 0.062
1142.50, 0.119
1142.50, 0.2
1139.00, 0.104
1140.00, 0.119
1147.50, -0.021
1147.50, -0.083
1148.50, -0.042
1146.50, -0.019
1140.50, 0.021
1136.50, 0.104
1126.50, 0.083
1127.50, 0.119
1130.50, -0.167
1134.00, -0.021
1129.00, 0.042
1127.50, -0.13
1128.00, 0.062
1127.00, -0.148
1130.00, -0.238
1130.00, 0.062
1128.50, -0.093
1133.00, -0.146
1134.00, 0.021
1135.00, -0.167
1130.00, -0.024
1134.50, -0.167
1131.00, 0.042
1135.00, 0.021
1135.50, -0.104
1135.50, -0.19
1133.50, -0.119
1133.50, -0.048
1133.50, -0.071
1132.00, 0.143
1133.00, 0.208
1137.50, 0.0
1133.00, -0.095
1129.50, -0.208
1129.50, 0.024
1125.00, 0.024
1125.00, -0.024
1128.50, -0.095
1117.50, -0.048
1117.50, 0.05
1119.00, -0.25
1116.50, -0.148
1123.50, -0.028
1117.50, 0.0
